Screen Size,RAM,Operating System Version,Weight,Price,Category_2 in 1 Convertible,Category_Gaming,Category_Netbook,Category_Notebook,Category_Ultrabook,Category_Workstation,x_res,y_res,isApple,isTouchScreen,cpuSpeed,cpu_tier,ssd_gb,hdd_gb,gpu_power,has_dgpu,isMac
17.3,8,10.0,2.7,16.176127417758966,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
14.0,8,7.0,1.95,16.178808833559014,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
15.6,8,10.0,1.84,16.206855339427065,0,0,0,1,0,0,1920,1080,0,0,5.0,4,256.0,0.0,0.0,0,0
12.5,8,10.0,1.26,16.30002621465777,0,0,0,0,1,0,1920,1080,0,0,5.0,4,256.0,0.0,0.0,0,0
15.6,4,10.0,2.04,15.70225666981566,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
14.0,8,10.0,1.47,16.545889669744117,0,0,0,0,1,0,1920,1080,0,0,6.0,4,256.0,0.0,0.0,0,0
15.6,8,7.0,2.09,16.061710721431652,0,0,0,1,0,0,1920,1080,0,0,4.0,3,256.0,0.0,0.0,0,0
14.0,8,10.0,1.64,16.011117819260804,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,1.8,15.834608102511384,1,0,0,0,0,0,1920,1080,0,1,5.0,4,256.0,0.0,0.0,0,0
14.0,2,10.0,1.45,14.443817625245645,0,0,0,1,0,0,1366,768,0,0,44.0,0,0.0,0.0,0.0,0,0
15.6,16,10.0,2.4,16.354834446706583,0,0,0,1,0,0,1920,1080,0,0,5.0,4,256.0,0.0,0.0,0,0
15.6,8,10.0,2.3,16.049071800420094,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
14.0,4,10.0,1.54,16.000662666526857,0,0,0,1,0,0,1920,1080,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,8,10.0,1.84,16.744189164985965,0,0,0,1,0,0,1920,1080,0,0,4.0,3,256.0,500.0,0.0,0,0
14.0,8,7.0,1.43,16.385244527813875,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
17.3,16,10.0,3.78,16.43610069088456,0,1,0,0,0,0,1920,1080,0,0,7.0,4,256.0,1024.0,3.0,1,0
17.3,16,10.0,4.6,16.829210053920274,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,3.0,1,0
11.6,4,10.0,1.2,14.755520863326105,0,0,1,0,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
14.0,16,7.0,1.1,16.963836914763135,0,0,0,1,0,0,2560,1440,0,0,6.0,4,256.0,0.0,0.0,0,0
15.6,8,10.0,1.91,15.979439032487562,0,0,0,1,0,0,1920,1080,0,0,7.0,4,0.0,1024.0,2.0,1,0
15.6,8,10.0,2.3,16.090503360863668,1,0,0,0,0,0,1920,1080,0,1,7.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.04,15.979439032487562,0,0,0,1,0,0,1366,768,0,0,5.0,3,256.0,0.0,0.0,0,0
13.3,16,10.0,1.2,16.813369019577614,0,0,0,0,1,0,3200,1800,0,1,7.0,4,1024.0,0.0,0.0,0,0
15.6,4,10.0,2.31,15.651317980707027,0,0,0,1,0,0,1366,768,0,0,3.0,2,0.0,500.0,0.0,0,0
15.6,4,10.0,1.96,15.305513596207602,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
15.6,8,10.0,2.4,15.19993041329544,0,0,0,1,0,0,1366,768,0,0,2.0,0,0.0,1024.0,0.0,0,0
13.3,12,10.0,1.6,16.262257378329462,1,0,0,0,0,0,1920,1080,0,1,7.0,4,256.0,0.0,0.0,0,0
15.6,16,10.0,2.94,16.598949515427737,0,1,0,0,0,0,1920,1080,0,0,6.0,4,256.0,1024.0,4.0,1,0
15.6,8,10.0,2.04,16.068321307643433,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
17.3,16,10.0,4.0,15.998660664081555,0,1,0,0,0,0,1920,1080,0,0,6.0,4,0.0,1024.0,3.0,1,0
15.6,4,10.0,2.25,15.41905694942099,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,0.0,0,0
15.6,16,10.0,2.32,15.990602230749351,0,0,0,1,0,0,1920,1080,0,0,7.0,4,0.0,2048.0,0.0,0,0
15.6,16,10.0,1.8,16.65766434628978,0,1,0,0,0,0,1920,1080,0,0,6.0,4,256.0,1024.0,4.0,1,0
13.3,8,10.0,1.29,16.377728264786185,0,0,0,0,1,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
17.3,64,10.0,3.58,17.380687330464504,0,1,0,0,0,0,1920,1080,0,0,7.0,4,1024.0,0.0,3.0,1,0
13.3,8,10.0,1.62,15.775028544710043,1,0,0,0,0,0,1920,1080,0,1,5.0,4,256.0,0.0,0.0,0,0
15.6,16,10.0,3.21,16.285089418417826,0,1,0,0,0,0,3840,2160,0,0,6.0,4,256.0,1024.0,3.0,1,0
12.0,8,10.0,0.92,16.263026905041894,0,0,0,0,1,0,2304,1440,1,0,1.0,0,0.0,0.0,0.0,0,0
15.6,4,10.0,2.06,15.270810127828346,0,0,0,1,0,0,1366,768,0,0,3.0,2,0.0,500.0,0.0,0,0
15.6,4,10.0,2.31,16.18215052390696,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
12.5,8,7.0,1.26,16.18215052390696,0,0,0,0,1,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
13.3,8,10.0,1.49,16.08684035348217,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
12.5,8,10.0,1.3,16.53919484600605,0,0,0,0,1,0,1920,1080,0,1,5.0,4,256.0,0.0,0.0,0,0
17.3,8,10.0,3.0,15.583630980240052,0,0,0,1,0,0,1600,900,0,0,3.0,3,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.3,15.97739404223499,0,0,0,1,0,0,1920,1080,0,0,3.0,3,0.0,1024.0,3.0,1,0
17.3,16,10.0,3.78,16.916553250921297,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,4,10.0,2.1,15.384476622902827,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,4,7.0,2.31,15.938787269987108,0,0,0,1,0,0,1920,1080,0,0,3.0,3,0.0,500.0,0.0,0,0
12.5,8,10.0,0.99,16.33642033013601,0,0,0,0,1,0,2560,1440,0,1,2.0,0,512.0,0.0,0.0,0,0
17.3,32,10.0,4.6,17.176235918580534,0,1,0,0,0,0,1920,1080,0,0,7.0,4,512.0,0.0,3.0,1,0
10.1,4,10.0,0.69,15.564124822218412,1,0,0,0,0,0,1920,1200,0,1,44.0,0,0.0,0.0,0.0,0,0
13.3,16,10.0,1.3,16.71801447820861,0,0,0,0,1,0,3840,2160,0,0,7.0,4,512.0,0.0,0.0,0,0
15.6,8,10.0,2.18,15.712980631561951,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
14.0,4,7.0,1.54,16.031182168813196,0,0,0,1,0,0,1920,1080,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,8,7.0,1.9,16.40278883613338,0,0,0,0,0,1,1920,1080,0,0,5.0,4,256.0,0.0,0.0,0,0
14.0,8,7.0,1.7,16.18215052390696,0,0,0,1,0,0,1920,1080,0,0,3.0,3,1.0,0.0,0.0,0,0
13.3,4,10.0,1.29,15.514529725753416,0,0,0,1,0,0,3200,1800,0,0,5.0,1,0.0,0.0,0.0,0,0
15.6,4,10.0,2.4,15.051332258709792,0,0,0,1,0,0,1366,768,0,0,2.0,0,0.0,500.0,0.0,0,0
15.6,4,10.0,2.2,15.06796321546102,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
15.6,4,10.0,1.86,14.939317473030131,0,0,0,1,0,0,1366,768,0,0,2.0,2,0.0,1024.0,0.0,0,0
17.3,8,10.0,2.7,16.470041058249894,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
13.3,4,10.0,1.4,15.800197530459617,0,0,0,0,1,0,1920,1080,0,0,6.0,3,256.0,0.0,0.0,0,0
12.5,4,7.0,2.4,16.470041058249894,0,0,1,0,0,0,1366,768,0,0,3.0,3,128.0,0.0,0.0,0,0
15.6,8,10.0,2.4,15.77626836160209,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,1024.0,3.0,1,0
15.6,8,10.0,2.36,15.552498867474773,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,0.0,0,0
17.3,8,10.0,2.6,16.470041058249894,0,1,0,0,0,0,1920,1080,0,0,6.0,4,256.0,0.0,3.0,1,0
15.6,4,10.0,1.96,15.307515598427532,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,1024.0,0.0,0,0
17.3,16,10.0,4.3,16.833136848764465,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,3.0,1,0
12.5,4,7.0,1.5,16.127427453928888,0,0,0,0,1,0,1366,768,0,0,3.0,2,0.0,500.0,0.0,0,0
12.5,4,7.0,1.5,16.155073296469112,0,0,0,0,1,0,1366,768,0,0,3.0,2,128.0,0.0,0.0,0,0
15.6,4,10.0,2.2,14.435242065137937,0,0,0,1,0,0,1366,768,0,0,5.0,1,16.0,0.0,0.0,0,0
17.3,8,7.0,3.0,17.06502844279865,0,0,0,0,0,1,1920,1080,0,0,6.0,4,0.0,1024.0,0.0,0,0
15.6,16,10.0,2.4,16.18215052390696,0,1,0,0,0,0,1920,1080,0,0,8.0,4,512.0,0.0,4.0,1,0
12.5,8,7.0,1.5,16.34644850625713,0,0,0,0,1,0,1366,768,0,0,3.0,3,256.0,0.0,0.0,0,0
17.3,8,10.0,2.9,16.41356004841028,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,3.0,1,0
15.6,4,10.0,2.1,15.857946381577008,1,0,0,0,0,0,1920,1080,0,1,3.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.1,15.079359562932904,0,0,0,1,0,0,1920,1080,0,0,5.0,0,0.0,1024.0,0.0,0,0
15.6,16,10.0,2.59,16.292585704763784,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,3.0,1,0
13.3,8,10.0,1.16,16.53070246294827,0,0,0,1,0,0,3200,1800,0,1,1.0,0,256.0,0.0,0.0,0,0
15.6,4,7.0,2.24,15.73819343030002,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,4,10.0,2.1,15.15436445615808,0,0,0,1,0,0,1366,768,0,0,0.0,2,128.0,0.0,0.0,0,0
13.3,8,10.0,1.16,16.67818841083882,0,0,0,0,1,0,1920,1080,0,0,5.0,4,512.0,0.0,0.0,0,0
10.1,4,10.0,0.69,15.401005921439934,1,0,0,0,0,0,1920,1200,0,1,44.0,0,0.0,0.0,0.0,0,0
13.3,8,10.0,1.23,16.322021234429698,0,0,0,0,1,0,1920,1080,0,0,4.0,4,256.0,0.0,1.0,0,0
17.3,16,10.0,4.6,17.012259870269382,0,1,0,0,0,0,1920,1080,0,0,7.0,4,256.0,0.0,3.0,1,0
12.5,8,10.0,1.25,16.029250120209326,0,0,0,0,1,0,3840,2160,0,1,5.0,4,256.0,0.0,0.0,0,0
13.3,16,10.0,1.05,16.800868857440978,0,0,0,0,1,0,1920,1080,0,0,7.0,4,512.0,0.0,0.0,0,0
17.3,8,10.0,3.52,16.272588736158166,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,3.0,1,0
13.3,4,10.0,1.35,14.371022508093208,0,0,0,1,0,0,1920,1080,0,0,44.0,0,0.0,0.0,0.0,0,0
13.3,8,10.0,1.16,16.52539114954596,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
14.0,8,7.0,1.43,16.41475706320201,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.09,15.353692817895196,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,4,10.0,2.0,15.168253564702942,0,0,0,1,0,0,1366,768,0,0,4.0,2,0.0,1024.0,0.0,0,0
14.0,8,10.0,1.8,16.51288726612797,1,0,0,0,0,0,1920,1080,0,1,5.0,4,256.0,0.0,0.0,0,0
10.1,4,10.0,0.69,15.264608107277102,1,0,0,0,0,0,1920,1200,0,1,44.0,0,0.0,0.0,0.0,0,0
12.5,8,7.0,1.26,16.639881451946597,0,0,0,0,1,0,1366,768,0,0,4.0,3,256.0,0.0,0.0,0,0
15.6,8,10.0,2.4,15.989601720418255,0,1,0,0,0,0,1920,1080,0,0,5.0,3,128.0,1024.0,4.0,1,0
17.3,8,10.0,3.35,16.121994938844583,0,1,0,0,0,0,1920,1080,0,0,3.0,3,128.0,1024.0,4.0,1,0
15.6,8,10.0,2.04,15.53703871057726,0,0,0,1,0,0,1366,768,0,0,7.0,4,0.0,2048.0,0.0,0,0
14.0,8,7.0,1.8,16.718687750740752,1,0,0,0,0,0,1920,1080,0,1,6.0,4,512.0,0.0,0.0,0,0
14.0,4,10.0,1.5,14.720528793309317,0,0,0,1,0,0,1366,768,0,0,1.0,1,0.0,0.0,0.0,0,0
15.6,8,10.0,1.84,15.715643748582638,0,0,0,0,1,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
15.6,4,10.0,2.23,15.516154421183565,0,0,0,1,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,2.0,1,0
15.6,16,10.0,2.5,16.095063331817673,0,0,0,1,0,0,1920,1080,0,0,5.0,4,0.0,0.0,0.0,0,0
17.3,8,7.0,3.0,17.37422625118267,0,0,0,0,0,1,1920,1080,0,0,6.0,4,256.0,0.0,0.0,0,0
15.6,8,10.0,2.5,15.757316438879178,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,1024.0,0.0,0,0
17.3,16,10.0,3.78,16.875714584801912,0,1,0,0,0,0,1920,1080,0,0,7.0,4,256.0,1024.0,3.0,1,0
15.6,8,7.0,1.88,16.776182086168163,0,0,0,0,1,0,1920,1080,0,0,5.0,4,256.0,0.0,0.0,0,0
14.0,16,10.0,2.8,16.89266063946176,1,0,0,0,0,0,2560,1440,0,1,6.0,4,512.0,0.0,0.0,0,0
15.6,8,10.0,2.4,16.13414404384868,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
13.3,8,10.0,1.48,16.488628952722742,1,0,0,0,0,0,1920,1080,0,1,4.0,3,256.0,0.0,0.0,0,0
15.6,8,7.0,2.59,16.80221565892336,0,0,0,0,0,1,1920,1080,0,0,6.0,4,256.0,0.0,0.0,0,0
13.3,8,10.0,1.48,16.58789357154748,1,0,0,0,0,0,2560,1440,0,1,6.0,4,256.0,0.0,0.0,0,0
15.6,8,7.0,2.0,16.64199004511735,0,0,0,0,0,1,1920,1080,0,0,6.0,4,256.0,0.0,0.0,0,0
12.5,8,7.0,1.26,16.83224475897427,0,0,0,0,1,0,1920,1080,0,0,50.0,4,256.0,0.0,0.0,0,0
15.6,8,10.0,2.18,16.010513981474784,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,2.0,1,0
15.6,8,7.0,1.88,16.457454360562423,0,0,0,1,0,0,1920,1080,0,0,3.0,3,256.0,0.0,0.0,0,0
14.0,8,10.0,1.27,16.850386089748916,1,0,0,0,0,0,2560,1440,0,1,5.0,4,256.0,0.0,0.0,0,0
15.6,4,10.0,1.9,14.91890771420678,0,0,0,1,0,0,1366,768,0,0,0.0,2,0.0,1024.0,0.0,0,0
15.6,4,10.0,1.86,14.786639792542063,0,0,0,1,0,0,1366,768,0,0,8.0,0,0.0,500.0,0.0,0,0
15.6,8,10.0,2.32,15.488169060946827,0,0,0,1,0,0,1920,1080,0,0,3.0,3,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.62,16.18215052390696,0,1,0,0,0,0,1920,1080,0,0,8.0,4,0.0,1024.0,4.0,1,0
15.6,8,10.0,2.04,16.811894996812242,0,0,0,1,0,0,3840,2160,0,1,3.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,1.91,15.264378435864613,0,0,0,1,0,0,1920,1080,0,0,5.0,0,256.0,0.0,0.0,0,0
17.3,16,10.0,2.7,16.401316180512534,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
14.0,12,7.0,1.4,16.833136848764465,0,0,0,0,1,0,1920,1080,0,0,6.0,4,512.0,0.0,0.0,0,0
15.6,8,10.0,2.5,15.763027141726424,0,0,0,1,0,0,1920,1080,0,0,3.0,3,0.0,0.0,0.0,0,0
13.3,8,10.0,1.48,16.714102492994684,1,0,0,0,0,0,2560,1440,0,1,6.0,4,512.0,0.0,0.0,0,0
14.0,8,7.0,1.7,16.405460848210456,0,0,0,0,1,0,1920,1080,0,0,6.0,4,256.0,0.0,0.0,0,0
14.0,16,10.0,1.7,16.57107703281687,0,1,0,0,0,0,1920,1080,0,0,6.0,4,256.0,1024.0,3.0,1,0
15.6,8,10.0,2.62,15.89419043465096,0,1,0,0,0,0,1920,1080,0,0,8.0,4,0.0,1024.0,4.0,1,0
15.6,8,10.0,2.2,15.221957730156888,0,0,0,1,0,0,1366,768,0,0,0.0,2,0.0,1024.0,0.0,0,0
15.6,4,10.0,2.1,15.26040303716354,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,8,10.0,2.62,16.404793514235106,0,1,0,0,0,0,3840,2160,0,0,8.0,4,128.0,1024.0,4.0,1,0
15.6,8,10.0,1.95,16.329966382115757,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.2,15.241375811302214,0,0,0,1,0,0,1920,1080,0,0,2.0,2,0.0,1024.0,2.0,1,0
14.0,2,10.0,1.44,14.610360623197844,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,0.0,0.0,0,0
15.6,8,10.0,2.2,15.82511811559257,0,1,0,0,0,0,1920,1080,0,0,7.0,4,0.0,1024.0,4.0,1,0
15.6,8,10.0,1.96,15.613528568269633,0,0,0,1,0,0,1920,1080,0,0,5.0,4,256.0,0.0,0.0,0,0
15.6,16,10.0,2.1,16.14822021545631,0,0,0,1,0,0,1920,1080,0,0,8.0,4,512.0,0.0,0.0,0,0
15.6,4,10.0,2.2,15.003704223895946,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,500.0,0.0,0,0
15.6,4,10.0,2.1,15.079359562932904,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,8,10.0,2.2,15.656762960234875,0,0,0,1,0,0,1920,1080,0,0,7.0,4,0.0,1024.0,2.0,1,0
14.0,4,10.0,2.0,15.737998390832423,0,0,0,1,0,0,1920,1080,0,0,4.0,2,256.0,0.0,0.0,0,0
15.6,4,7.0,2.32,15.808290797734683,0,0,0,1,0,0,1920,1080,0,0,5.0,4,0.0,0.0,0.0,0,0
15.6,16,10.0,3.31,16.266865681017613,0,1,0,0,0,0,1920,1080,0,0,6.0,4,512.0,0.0,3.0,1,0
15.6,16,10.0,1.91,16.767696663136842,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,3.0,1,0
15.6,4,10.0,2.07,15.569879810990122,0,0,0,1,0,0,1366,768,0,0,3.0,2,0.0,500.0,0.0,0,0
14.0,8,10.0,1.36,16.49352792115445,1,0,0,0,0,0,2560,1440,0,1,3.0,3,256.0,0.0,0.0,0,0
15.6,6,10.0,1.54,15.81553720527122,0,0,0,0,1,0,1920,1080,0,0,7.0,4,256.0,0.0,0.0,0,0
15.6,8,10.0,1.98,15.889742292133814,0,0,0,1,0,0,1920,1080,0,0,7.0,4,256.0,0.0,2.0,1,0
15.6,4,10.0,2.1,14.90105010278411,0,0,0,1,0,0,1366,768,0,0,2.0,1,0.0,500.0,0.0,0,0
15.6,6,10.0,2.18,15.77626836160209,0,0,0,1,0,0,1920,1080,0,0,6.0,4,0.0,1024.0,3.0,1,0
15.6,8,10.0,2.591,15.905252492980631,0,1,0,0,0,0,1920,1080,0,0,6.0,4,256.0,1024.0,3.0,1,0
15.6,16,10.0,2.09,16.165329271007916,1,0,0,0,0,0,1920,1080,0,1,7.0,4,512.0,0.0,0.0,0,0
15.6,4,10.0,2.23,15.631047261602308,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,2.0,1,0
13.3,8,10.0,1.23,16.095063331817673,0,0,0,0,1,0,3200,1800,0,1,4.0,3,256.0,0.0,0.0,0,0
17.3,16,10.0,4.2,16.955789352996312,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,8,10.0,2.4,15.800991496251724,0,1,0,0,0,0,1920,1080,0,0,5.0,3,0.0,1024.0,4.0,1,0
12.3,4,10.0,1.15,15.583630980240052,1,0,0,0,0,0,2400,1600,0,1,0.0,0,0.0,0.0,0.0,0,0
15.6,4,10.0,1.86,15.27705639789915,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,500.0,0.0,0,0
12.0,8,10.0,0.92,16.15166552430149,0,0,0,0,1,0,2304,1440,1,0,1.0,0,0.0,0.0,0.0,0,0
13.3,8,10.0,1.6,16.18215052390696,1,0,0,0,0,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
15.6,12,10.0,2.21,16.283583394164324,0,0,0,1,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
15.6,4,10.0,1.9,15.000990518852534,0,0,0,1,0,0,1366,768,0,0,2.0,2,0.0,1024.0,0.0,0,0
17.3,16,10.0,4.3,16.766130448513067,0,1,0,0,0,0,1920,1080,0,0,6.0,4,512.0,1024.0,3.0,1,0
15.6,4,10.0,2.1,14.69870975483823,0,0,0,1,0,0,1366,768,0,0,2.0,1,0.0,1024.0,0.0,0,0
17.3,16,10.0,2.43,16.71796567272554,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
15.6,4,10.0,2.3,15.305513596207602,0,0,0,1,0,0,1366,768,0,0,0.0,2,128.0,0.0,0.0,0,0
15.6,8,10.0,2.2,15.53703871057726,0,0,0,1,0,0,1366,768,0,0,5.0,4,0.0,500.0,2.0,1,0
15.6,16,10.0,2.0,16.25142135993141,1,0,0,0,0,0,1920,1080,0,1,8.0,4,512.0,0.0,0.0,0,0
13.3,16,10.0,1.2,16.986479390551914,0,0,0,0,1,0,3200,1800,0,1,7.0,4,512.0,0.0,0.0,0,0
15.6,8,10.0,2.2,16.15681133275858,0,1,0,0,0,0,1920,1080,0,0,6.0,4,0.0,1024.0,4.0,1,0
15.6,8,10.0,2.36,15.88300463710039,0,0,0,1,0,0,1920,1080,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,8,10.0,1.91,15.4542099468896,0,0,0,1,0,0,1366,768,0,0,5.0,3,256.0,0.0,0.0,0,0
15.6,4,10.0,2.2,14.79335122459724,0,0,0,1,0,0,1366,768,0,0,2.0,0,0.0,500.0,0.0,0,0
17.3,8,10.0,3.3,15.53703871057726,0,0,0,1,0,0,1600,900,0,0,0.0,2,0.0,1024.0,2.0,1,0
15.6,16,10.0,2.2,16.8963423779573,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
12.0,8,10.0,0.92,16.246741164591494,0,0,0,0,1,0,2304,1440,1,0,2.0,0,0.0,0.0,0.0,0,0
15.6,16,10.0,2.2,16.559706814402652,0,0,0,1,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
17.3,16,10.0,2.43,16.667973901444167,0,1,0,0,0,0,1920,1080,0,0,6.0,4,256.0,1024.0,4.0,1,0
15.6,8,10.0,2.191,15.999662166305846,1,0,0,0,0,0,1920,1080,0,1,5.0,3,256.0,0.0,0.0,0,0
17.3,16,10.0,2.9,16.66797903229336,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
11.6,2,10.0,1.3,14.251963220623916,0,0,1,0,0,0,1366,768,0,0,5.0,1,32.0,0.0,0.0,0,0
17.3,4,10.0,3.3,15.48649821709597,0,0,0,1,0,0,1600,900,0,0,2.0,2,0.0,1024.0,2.0,1,0
17.3,8,10.0,2.8,15.382623054639888,0,0,0,1,0,0,1600,900,0,0,5.0,3,0.0,1024.0,0.0,0,0
15.6,8,10.0,2.6,16.241253107396602,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,3.0,1,0
14.0,8,10.0,1.2,16.13955465080981,1,0,0,0,0,0,1920,1080,0,1,3.0,4,256.0,0.0,0.0,0,0
15.6,8,10.0,2.3,16.425276554564906,0,0,0,1,0,0,1920,1080,0,0,6.0,4,256.0,0.0,0.0,0,0
15.6,8,10.0,2.2,16.39007287940002,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,4.0,1,0
15.6,6,10.0,2.1,15.363895919533364,0,0,0,1,0,0,1920,1080,0,0,7.0,0,0.0,1024.0,0.0,0,0
12.5,8,7.0,1.26,16.539124811051504,0,0,0,0,1,0,1920,1080,0,1,4.0,3,256.0,0.0,0.0,0,0
15.0,4,10.0,2.08,15.325355512578868,1,0,0,0,0,0,1920,1080,0,1,4.0,2,0.0,500.0,0.0,0,0
15.6,4,10.0,2.65,14.826248915932052,0,0,0,1,0,0,1366,768,0,0,6.0,1,0.0,1024.0,0.0,0,0
13.3,8,10.0,1.29,16.39067563375672,0,0,0,0,1,0,3200,1800,0,1,7.0,4,256.0,0.0,0.0,0,0
15.6,4,10.0,2.18,15.350306843260771,0,0,0,1,0,0,1366,768,0,0,5.0,3,0.0,1024.0,0.0,0,0
15.6,16,10.0,2.6,16.029250120209326,0,1,0,0,0,0,1920,1080,0,1,6.0,4,128.0,1024.0,3.0,1,0
15.6,8,10.0,2.2,16.13955465080981,0,1,0,0,0,0,1920,1080,0,0,8.0,4,128.0,1024.0,4.0,1,0
12.5,16,10.0,1.3,16.501437910136673,0,0,1,0,0,0,1920,1080,0,1,50.0,4,512.0,0.0,0.0,0,0
14.0,16,10.0,1.95,17.253139799592567,0,1,0,0,0,0,1920,1080,0,0,8.0,4,1024.0,0.0,4.0,1,0
15.6,8,10.0,2.3,15.24353160504768,0,0,0,1,0,0,1366,768,0,1,4.0,2,0.0,1024.0,0.0,0,0
17.3,16,10.0,2.7,16.469415471786174,0,1,0,0,0,0,1920,1080,0,0,8.0,4,256.0,1024.0,4.0,1,0
11.6,4,10.0,1.08,15.958798467236171,0,0,0,0,1,0,1366,768,1,0,6.0,3,0.0,0.0,0.0,0,0
15.6,4,10.0,2.1,15.262518242848818,0,0,0,1,0,0,1920,1080,0,0,2.0,2,0.0,1024.0,0.0,0,0
14.0,8,7.0,1.54,16.788296899692504,0,0,0,0,1,0,2560,1440,0,0,5.0,4,256.0,0.0,0.0,0,0
15.6,4,7.0,2.24,15.695495319865866,0,0,0,1,0,0,1366,768,0,0,3.0,3,0.0,500.0,0.0,0,0
15.6,8,10.0,2.3,16.15681133275858,0,1,0,0,0,0,1920,1080,0,0,6.0,4,128.0,1024.0,3.0,1,0
13.3,16,10.0,1.4,16.405460848210456,0,0,0,1,0,0,1920,1080,0,0,7.0,4,512.0,0.0,0.0,0,0
15.6,6,10.0,2.2,15.485778895035956,0,0,0,1,0,0,1920,1080,0,0,6.0,0,256.0,0.0,0.0,0,0
